data,imab5
28-07-2021,7.078910478
29-07-2021,7.087335747
30-07-2021,7.065930796
02-08-2021,7.063370192
03-08-2021,7.068635192
04-08-2021,7.065925518
05-08-2021,7.038991478
06-08-2021,7.051271927
09-08-2021,7.049976200
10-08-2021,7.056457090
11-08-2021,7.056384057
12-08-2021,7.048227168
13-08-2021,7.034880442
16-08-2021,7.029207604
17-08-2021,7.038111869
18-08-2021,7.016139847
19-08-2021,7.019683625
20-08-2021,7.032772501
23-08-2021,7.022596393
24-08-2021,7.037270478
25-08-2021,7.055436777
26-08-2021,7.061433622
27-08-2021,7.078544735
30-08-2021,7.085416524
31-08-2021,7.076617206
01-09-2021,7.079997379
02-09-2021,7.070114162
03-09-2021,7.071835159
06-09-2021,7.079503704
08-09-2021,7.068334361
09-09-2021,7.080834319
10-09-2021,7.082477543
13-09-2021,7.091748433
14-09-2021,7.114484330
15-09-2021,7.120911399
16-09-2021,7.121443857
17-09-2021,7.122297599
20-09-2021,7.125939825
21-09-2021,7.139884408
22-09-2021,7.138529663
23-09-2021,7.135746703
24-09-2021,7.142606276
27-09-2021,7.144286243
28-09-2021,7.146399165
29-09-2021,7.151598934
30-09-2021,7.147498088
01-10-2021,7.158724105
04-10-2021,7.156259535
05-10-2021,7.156793567
06-10-2021,7.174777064
07-10-2021,7.171615934
08-10-2021,7.183728864
11-10-2021,7.181715779
13-10-2021,7.185668550
14-10-2021,7.182360954
15-10-2021,7.172893763
18-10-2021,7.169740542
19-10-2021,7.140367376
20-10-2021,7.140491487
21-10-2021,7.118128486
22-10-2021,7.103916791
25-10-2021,7.072928113
26-10-2021,7.061629745
27-10-2021,7.068256834
28-10-2021,7.021978975
29-10-2021,7.059183158
01-11-2021,7.054474833
03-11-2021,7.092911160
04-11-2021,7.088048521
05-11-2021,7.094602559
08-11-2021,7.098301481
09-11-2021,7.114665409
10-11-2021,7.128399384
11-11-2021,7.143786324
12-11-2021,7.165127003
16-11-2021,7.164957838
17-11-2021,7.164709543
18-11-2021,7.168011706
19-11-2021,7.183665205
22-11-2021,7.172250959
23-11-2021,7.180444509
24-11-2021,7.197339647
25-11-2021,7.198849627
26-11-2021,7.214404194
29-11-2021,7.229487277
30-11-2021,7.235716836
01-12-2021,7.231671154
02-12-2021,7.245944130
03-12-2021,7.275176245
06-12-2021,7.267394786
07-12-2021,7.263535798
08-12-2021,7.273688021
09-12-2021,7.257238330
10-12-2021,7.265161130
13-12-2021,7.258462233
14-12-2021,7.258504652
15-12-2021,7.260182782
16-12-2021,7.250069956
17-12-2021,7.241647441
20-12-2021,7.245689826
21-12-2021,7.260060988
22-12-2021,7.264270604
23-12-2021,7.268870765
24-12-2021,7.271041156
27-12-2021,7.277258213
28-12-2021,7.281385757
29-12-2021,7.278353285
30-12-2021,7.289159963
31-12-2021,7.292639404
03-01-2022,7.294151084
04-01-2022,7.281732569
05-01-2022,7.274206980
06-01-2022,7.271212411
07-01-2022,7.261622888
10-01-2022,7.272179687
11-01-2022,7.273495259
12-01-2022,7.288853272
13-01-2022,7.289666572
14-01-2022,7.293776848
17-01-2022,7.280505069
18-01-2022,7.282048425
19-01-2022,7.300627407
20-01-2022,7.311727104
21-01-2022,7.303176844
24-01-2022,7.314146375
25-01-2022,7.310122784
26-01-2022,7.311359453
27-01-2022,7.298637818
28-01-2022,7.306853842
31-01-2022,7.300855344
01-02-2022,7.311024074
02-02-2022,7.321655979
03-02-2022,7.351897839
04-02-2022,7.346151927
07-02-2022,7.352785359
08-02-2022,7.345244141
09-02-2022,7.328746195
10-02-2022,7.330309182
11-02-2022,7.327736590
14-02-2022,7.338531497
15-02-2022,7.356281212
16-02-2022,7.357837883
17-02-2022,7.354460202
18-02-2022,7.355285972
21-02-2022,7.359180052
22-02-2022,7.355765399
23-02-2022,7.367905096
24-02-2022,7.371111918
25-02-2022,7.378430976
02-03-2022,7.384915244
03-03-2022,7.388707286
04-03-2022,7.383543189
07-03-2022,7.381673724
08-03-2022,7.389733773
09-03-2022,7.407874897
10-03-2022,7.415839435
11-03-2022,7.429662076
14-03-2022,7.425328011
15-03-2022,7.437748242
16-03-2022,7.432590475
17-03-2022,7.462053020
18-03-2022,7.482327511
21-03-2022,7.495578985
22-03-2022,7.515887720
23-03-2022,7.528511753
24-03-2022,7.569366975
25-03-2022,7.592813829
28-03-2022,7.594310332
29-03-2022,7.585103788
30-03-2022,7.573926522
31-03-2022,7.570830661
01-04-2022,7.597491977
04-04-2022,7.601364052
05-04-2022,7.592369850
06-04-2022,7.599049297
07-04-2022,7.605612610
08-04-2022,7.615497465
11-04-2022,7.597996001
12-04-2022,7.603247070
13-04-2022,7.617912707
14-04-2022,7.631631476
18-04-2022,7.651056463
19-04-2022,7.649209758
20-04-2022,7.654808585
22-04-2022,7.656929812
25-04-2022,7.662084717
26-04-2022,7.658266805
27-04-2022,7.674117940
28-04-2022,7.687230052
29-04-2022,7.688634668
02-05-2022,7.688763382
03-05-2022,7.701588456
04-05-2022,7.724774646
05-05-2022,7.717320404
06-05-2022,7.716907271
09-05-2022,7.718099042
10-05-2022,7.711617707
11-05-2022,7.730261080
12-05-2022,7.736011591
13-05-2022,7.752264008
16-05-2022,7.767174653
17-05-2022,7.764555797
18-05-2022,7.760306679
19-05-2022,7.749409215
20-05-2022,7.750448154
23-05-2022,7.748856116
24-05-2022,7.741748691
25-05-2022,7.739732514
26-05-2022,7.745458502
27-05-2022,7.736562568
30-05-2022,7.727119927
31-05-2022,7.748751796
01-06-2022,7.760842305
02-06-2022,7.763994496
03-06-2022,7.773794367
06-06-2022,7.781654100
07-06-2022,7.757713419
08-06-2022,7.753509605
09-06-2022,7.746847585
10-06-2022,7.756467654
13-06-2022,7.750331845
14-06-2022,7.744209058
15-06-2022,7.777971172
17-06-2022,7.788173747
20-06-2022,7.786504602
21-06-2022,7.773371658
22-06-2022,7.765587812
23-06-2022,7.779325328
24-06-2022,7.787864130
27-06-2022,7.782188562
28-06-2022,7.765104642
29-06-2022,7.761183245
30-06-2022,7.774652921
01-07-2022,7.760124546
04-07-2022,7.752861784
05-07-2022,7.744827085
06-07-2022,7.739121409
07-07-2022,7.746707913
08-07-2022,7.735632258
11-07-2022,7.723998055
12-07-2022,7.727138655
13-07-2022,7.730065131
14-07-2022,7.724118965
15-07-2022,7.734875855
18-07-2022,7.714003100
19-07-2022,7.699062873
20-07-2022,7.718017317
21-07-2022,7.716112489
22-07-2022,7.726384343
25-07-2022,7.723903884
26-07-2022,7.718597020
27-07-2022,7.729386848
28-07-2022,7.754959930
29-07-2022,7.775502537
01-08-2022,7.781297859
02-08-2022,7.772132549
03-08-2022,7.784011086
04-08-2022,7.827811830
05-08-2022,7.833336381
08-08-2022,7.839816326
09-08-2022,7.827048876
10-08-2022,7.822320692
11-08-2022,7.809840511
12-08-2022,7.825879100
15-08-2022,7.831801150
16-08-2022,7.817368500
17-08-2022,7.805525735
18-08-2022,7.810759375
19-08-2022,7.806133629
22-08-2022,7.797540002
23-08-2022,7.807880497
24-08-2022,7.803607378
25-08-2022,7.786739024
26-08-2022,7.786713776
29-08-2022,7.775586495
30-08-2022,7.765681005
31-08-2022,7.775543678
01-09-2022,7.788388686
02-09-2022,7.792573233
05-09-2022,7.788595053
06-09-2022,7.766322841
08-09-2022,7.774907794
08-09-2022,7.774907794
09-09-2022,7.784529889
12-09-2022,7.775578280
13-09-2022,7.775465852
14-09-2022,7.787575913
15-09-2022,7.771960866
16-09-2022,7.783505031
19-09-2022,7.783803783
20-09-2022,7.786550768
21-09-2022,7.799285576
22-09-2022,7.827271470
23-09-2022,7.806888478
26-09-2022,7.789392952
27-09-2022,7.799964847
28-09-2022,7.790764265
29-09-2022,7.798916607
30-09-2022,7.808406505
03-10-2022,7.816681045
04-10-2022,7.814525953
05-10-2022,7.826844711
06-10-2022,7.834258548
07-10-2022,7.838623291
10-10-2022,7.836310560
11-10-2022,7.840653862
13-10-2022,7.847508647
14-10-2022,7.854582312
17-10-2022,7.862060513
18-10-2022,7.872683001
19-10-2022,7.883547316
20-10-2022,7.891197421
21-10-2022,7.900433689
24-10-2022,7.901096505
25-10-2022,7.899743243
26-10-2022,7.900264160
27-10-2022,7.922339862
28-10-2022,7.927503823
31-10-2022,7.957935644
01-11-2022,7.956618031
03-11-2022,7.953672119
04-11-2022,7.962809614
07-11-2022,7.952383595
08-11-2022,7.951289660
09-11-2022,7.941702038
10-11-2022,7.897569518
11-11-2022,7.885765098
14-11-2022,7.922202967
16-11-2022,7.908425869
17-11-2022,7.902807420
18-11-2022,7.900609013
21-11-2022,7.909945000
22-11-2022,7.884548167
23-11-2022,7.866049811
24-11-2022,7.884732834
25-11-2022,7.858753381
28-11-2022,7.869997568
29-11-2022,7.906572126
30-11-2022,7.931431360
01-12-2022,7.928614789
02-12-2022,7.943855195
05-12-2022,7.938896380
06-12-2022,7.937876062
07-12-2022,7.951212271
08-12-2022,7.955109898
09-12-2022,7.944948190
12-12-2022,7.920559919
13-12-2022,7.909494392
14-12-2022,7.904685538
15-12-2022,7.919565632
16-12-2022,7.915156802
19-12-2022,7.918455343
20-12-2022,7.946427316
21-12-2022,7.948553722
22-12-2022,7.953884932
23-12-2022,7.967457291
26-12-2022,7.968919239
27-12-2022,7.969882905
28-12-2022,7.996398753
29-12-2022,8.002536949
30-12-2022,8.006017499
02-01-2023,7.982510452
03-01-2023,7.972746228
04-01-2023,7.965973721
05-01-2023,7.979865146
06-01-2023,7.993689801
